AcademicYear,AggregateLevel,CountyCode,DistrictCode,SchoolCode,CountyName,DistrictName,SchoolName,CharterYN,ReportingCategory,CumulativeEnrollment,TotalSuspensions,TotalSusStudents,TotalDefiance,SuspensionRate,SuspensionViolent_Injury,NonInjury_Violent_Suspension,Weapon_possession_suspension,Drug_Suspensino_Defiance,Other_Suspension_Reason
2021-22,S,21,,,Marin,"San Rafael City Elementary","Bahia Vista Elementary","No ",RH,586,6,6,0,1,0,4,2,0,0
2021-22,S,21,,,Marin,"San Rafael City Elementary","Coleman Elementary","No ",RH,221,2,1,0,0.5,0,1,0,0,0
2021-22,S,21,,,Marin,"San Rafael City Elementary","Glenwood Elementary","No ",RH,69,4,4,0,5.8,0,4,0,0,0
2021-22,S,21,,,Marin,"San Rafael City Elementary","James B. Davidson Middle","No ",RH,806,29,23,0,2.9,3,23,1,2,0
2021-22,S,21,,,Marin,"San Rafael City Elementary","Laurel Dell Elementary","No ",RH,250,1,1,0,0.4,0,0,0,1,0
2021-22,S,21,,,Marin,"San Rafael City Elementary","San Pedro Elementary","No ",RH,523,18,12,4,2.3,1,10,0,0,4
2021-22,S,21,,,Marin,"San Rafael City Elementary","Sun Valley Elementary","No ",RH,132,1,1,0,0.8,0,0,1,0,0
2021-22,S,21,,,Marin,"San Rafael City Elementary","Venetia Valley K-8","No ",RH,598,12,11,0,1.8,3,9,0,0,0
2021-22,S,21,,,Marin,"San Rafael City High","Madrone High Continuation","No ",RH,165,26,20,0,12.1,4,9,1,12,0
2021-22,S,21,,,Marin,"San Rafael City High","San Rafael High","No ",RH,949,97,71,7,7.5,22,44,5,18,7
2021-22,S,21,,,Marin,"San Rafael City High","Terra Linda High","No ",RH,626,59,50,8,8,14,20,1,15,8
2021-22,S,21,,,Marin,"Sausalito Marin City","Bayside Martin Luther King Jr. Academy","No ",RH,129,4,4,0,3.1,1,2,1,0,0
2021-22,S,21,,,Marin,"Shoreline Unified","Bodega Bay Elementary","No ",RH,16,0,0,0,0,0,0,0,0,0
2021-22,S,21,,,Marin,"Shoreline Unified","Inverness Elementary","No ",RH,22,0,0,0,0,0,0,0,0,0
2021-22,S,21,,,Marin,"Shoreline Unified","Tomales Elementary","No ",RH,94,2,2,0,2.1,2,0,0,0,0
2021-22,S,21,,,Marin,"Shoreline Unified","Tomales High","No ",RH,100,9,8,0,8,0,7,0,1,0
2021-22,S,21,,,Marin,"Shoreline Unified","West Marin Elementary","No ",RH,75,3,3,0,4,0,3,0,0,0
2021-22,S,21,,,Marin,"Tamalpais Union High","Archie Williams High","No ",RH,182,5,4,0,2.2,1,2,0,2,0
2021-22,S,21,,,Marin,"Tamalpais Union High","Redwood High","No ",RH,312,11,8,0,2.6,6,4,0,1,0
2021-22,S,21,,,Marin,"Tamalpais Union High","San Andreas High (Continuation)","No ",RH,32,1,1,0,3.1,1,0,0,0,0
2021-22,S,21,,,Marin,"Tamalpais Union High","Tamalpais High","No ",RH,197,1,1,0,0.5,0,1,0,0,0
2021-22,S,21,,,Marin,"Tamalpais Union High","Tamiscal High (Alternative)","No ",RH,19,0,0,0,0,0,0,0,0,0
2020-21,S,21,65300,6024137,Marin,"Bolinas-Stinson Union","Bolinas-Stinson Elementary","No ",RH,21,0,0,0,0,0,0,0,0,0
2020-21,S,21,65334,6068308,Marin,"Kentfield Elementary","Adaline E. Kent Middle","No ",RH,81,1,1,0,1.2,0,1,0,0,0
2020-21,S,21,65334,6024319,Marin,"Kentfield Elementary","Anthony G. Bacich Elementary","No ",RH,95,0,0,0,0,0,0,0,0,0
2020-21,S,21,65334,1,Marin,"Kentfield Elementary","Nonpublic, Nonsectarian Schools","No ",RH,0,0,0,0,0,0,0,0,0,0
2020-21,S,21,65342,6024327,Marin,"Laguna Joint Elementary","Laguna Elementary","No ",RH,0,0,0,0,0,0,0,0,0,0
2020-21,S,21,65359,6024335,Marin,"Lagunitas Elementary","Lagunitas Elementary","No ",RH,18,0,0,0,0,0,0,0,0,0
2020-21,S,21,65359,6024343,Marin,"Lagunitas Elementary","San Geronimo Valley Elementary","No ",RH,0,0,0,0,0,0,0,0,0,0
2020-21,S,21,65367,129148,Marin,"Larkspur-Corte Madera",Cove,"No ",RH,54,0,0,0,0,0,0,0,0,0
2020-21,S,21,65367,6024350,Marin,"Larkspur-Corte Madera","Hall Middle","No ",RH,66,0,0,0,0,0,0,0,0,0
2020-21,S,21,65367,6024376,Marin,"Larkspur-Corte Madera","Neil Cummins Elementary","No ",RH,83,0,0,0,0,0,0,0,0,0
2020-21,S,21,65367,1,Marin,"Larkspur-Corte Madera","Nonpublic, Nonsectarian Schools","No ",RH,0,0,0,0,0,0,0,0,0,0
2020-21,S,21,65375,6024392,Marin,"Lincoln Elementary","Lincoln Union Elementary","No ",RH,0,0,0,0,0,0,0,0,0,0
2020-21,S,21,10215,113183,Marin,"Marin County Office of Education","Marin County Juvenile Court","No ",RH,30,0,0,0,0,0,0,0,0,0
2020-21,S,21,10215,6069504,Marin,"Marin County Office of Education","Marin County Special Education","No ",RH,83,4,2,0,2.4,4,0,0,0,0
2020-21,S,21,10215,2130037,Marin,"Marin County Office of Education","Marin's Community","No ",RH,57,1,1,0,1.8,0,1,0,0,0
2020-21,S,21,10215,1,Marin,"Marin County Office of Education","Nonpublic, Nonsectarian Schools","No ",RH,0,0,0,0,0,0,0,0,0,0
2020-21,S,21,10215,2130102,Marin,"Marin County Office of Education","Phoenix Academy",Yes,RH,24,0,0,0,0,0,0,0,0,0
2020-21,S,21,65391,6024418,Marin,"Mill Valley Elementary","Edna Maguire Elementary","No ",RH,48,0,0,0,0,0,0,0,0,0
2020-21,S,21,65391,6085187,Marin,"Mill Valley Elementary","Mill Valley Middle","No ",RH,90,0,0,0,0,0,0,0,0,0
2020-21,S,21,65391,1,Marin,"Mill Valley Elementary","Nonpublic, Nonsectarian Schools","No ",RH,0,0,0,0,0,0,0,0,0,0
2020-21,S,21,65391,6024442,Marin,"Mill Valley Elementary","Old Mill Elementary","No ",RH,17,0,0,0,0,0,0,0,0,0
2020-21,S,21,65391,6024459,Marin,"Mill Valley Elementary","Park Elementary","No ",RH,17,0,0,0,0,0,0,0,0,0
2020-21,S,21,65391,6024467,Marin,"Mill Valley Elementary","Strawberry Point Elementary","No ",RH,29,0,0,0,0,0,0,0,0,0
2020-21,S,21,65391,6024475,Marin,"Mill Valley Elementary","Tamalpais Valley Elementary","No ",RH,39,0,0,0,0,0,0,0,0,0
2020-21,S,21,65318,6024160,Marin,"Miller Creek Elementary","Lucas Valley Elementary","No ",RH,33,0,0,0,0,0,0,0,0,0
