AcademicYear,AggregateLevel,CountyCode,DistrictCode,SchoolCode,CountyName,DistrictName,SchoolName,CharterYN,ReportingCategory,CumulativeEnrollment,TotalSuspensions,TotalSusStudents,TotalDefiance,SuspensionRate,SuspensionViolent_Injury,NonInjury_Violent_Suspension,Weapon_possession_suspension,Drug_Suspensino_Defiance,Other_Suspension_Reason
2021-01-08,S,21,,,Marin,"San Rafael City Elementary","Glenwood Elementary","No ","English Learners",41,4,4,0,9.8,0,4,0,0,0
2021-01-08,S,21,,,Marin,"San Rafael City Elementary","James B. Davidson Middle","No ","English Learners",433,22,17,0,3.9,3,17,1,1,0
2021-01-08,S,21,,,Marin,"San Rafael City Elementary","Laurel Dell Elementary","No ","English Learners",211,1,1,0,0.5,0,0,0,1,0
2021-01-08,S,21,,,Marin,"San Rafael City Elementary","San Pedro Elementary","No ","English Learners",478,15,10,3,2.1,1,8,0,0,3
2021-01-08,S,21,,,Marin,"San Rafael City Elementary","Sun Valley Elementary","No ","English Learners",76,0,0,0,0,0,0,0,0,0
2021-01-08,S,21,,,Marin,"San Rafael City Elementary","Venetia Valley K-8","No ","English Learners",430,9,8,0,1.9,2,7,0,0,0
2021-01-08,S,21,,,Marin,"San Rafael City High","Madrone High Continuation","No ","English Learners",135,18,14,0,10.4,4,7,0,7,0
2021-01-08,S,21,,,Marin,"San Rafael City High","San Rafael High","No ","English Learners",385,46,38,2,9.9,9,22,3,9,2
2021-01-08,S,21,,,Marin,"San Rafael City High","Terra Linda High","No ","English Learners",246,34,30,4,12.2,9,10,1,9,4
2021-01-08,S,21,,,Marin,"Sausalito Marin City","Bayside Martin Luther King Jr. Academy","No ","English Learners",88,2,2,0,2.3,1,1,0,0,0
2021-01-08,S,21,,,Marin,"Shoreline Unified","Bodega Bay Elementary","No ","English Learners",13,0,0,0,0,0,0,0,0,0
2021-01-08,S,21,,,Marin,"Shoreline Unified","Inverness Elementary","No ","English Learners",12,0,0,0,0,0,0,0,0,0
2021-01-08,S,21,,,Marin,"Shoreline Unified","Tomales Elementary","No ","English Learners",76,1,1,0,1.3,1,0,0,0,0
2021-01-08,S,21,,,Marin,"Shoreline Unified","Tomales High","No ","English Learners",41,7,7,0,17.1,0,5,0,1,0
2021-01-08,S,21,,,Marin,"Shoreline Unified","West Marin Elementary","No ","English Learners",59,3,3,0,5.1,0,3,0,0,0
2021-01-08,S,21,,,Marin,"Tamalpais Union High","Archie Williams High","No ","English Learners",32,0,0,0,0,0,0,0,0,0
2021-01-08,S,21,,,Marin,"Tamalpais Union High","Redwood High","No ","English Learners",50,4,2,0,4,3,1,0,0,0
2021-01-08,S,21,,,Marin,"Tamalpais Union High","Tamalpais High","No ","English Learners",32,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,65300,6024137,Marin,"Bolinas-Stinson Union","Bolinas-Stinson Elementary","No ","English Learners",11,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,65334,6068308,Marin,"Kentfield Elementary","Adaline E. Kent Middle","No ","English Learners",28,1,1,0,3.6,0,1,0,0,0
2020-01-08,S,21,65334,6024319,Marin,"Kentfield Elementary","Anthony G. Bacich Elementary","No ","English Learners",53,1,1,0,1.9,1,0,0,0,0
