AcademicYear,AggregateLevel,CountyCode,DistrictCode,SchoolCode,CountyName,DistrictName,SchoolName,CharterYN,ReportingCategory,CumulativeEnrollment,TotalSuspensions,TotalSusStudents,TotalDefiance,SuspensionRate,SuspensionViolent_Injury,NonInjury_Violent_Suspension,Weapon_possession_suspension,Drug_Suspensino_Defiance,Other_Suspension_Reason
2021-01-08,S,21,,,Marin,"Tamalpais Union High","San Andreas High (Continuation)","No ",White,52,0,0,0,0,0,0,0,0,0
2021-01-08,S,21,,,Marin,"Tamalpais Union High","Tamalpais High","No ",White,1152,7,7,1,0.6,2,1,0,3,1
2021-01-08,S,21,,,Marin,"Tamalpais Union High","Tamiscal High (Alternative)","No ",White,100,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,65300,6024137,Marin,"Bolinas-Stinson Union","Bolinas-Stinson Elementary","No ",White,62,3,2,1,3.2,0,2,0,0,1
2020-01-08,S,21,65334,6068308,Marin,"Kentfield Elementary","Adaline E. Kent Middle","No ",White,357,1,1,0,0.3,0,1,0,0,0
2020-01-08,S,21,65334,6024319,Marin,"Kentfield Elementary","Anthony G. Bacich Elementary","No ",White,375,1,1,0,0.3,1,0,0,0,0
2020-01-08,S,21,65334,1,Marin,"Kentfield Elementary","Nonpublic, Nonsectarian Schools","No ",White,0,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,65342,6024327,Marin,"Laguna Joint Elementary","Laguna Elementary","No ",White,0,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,65359,6024335,Marin,"Lagunitas Elementary","Lagunitas Elementary","No ",White,113,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,65359,6024343,Marin,"Lagunitas Elementary","San Geronimo Valley Elementary","No ",White,68,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,65367,129148,Marin,"Larkspur-Corte Madera",Cove,"No ",White,265,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,65367,6024350,Marin,"Larkspur-Corte Madera","Hall Middle","No ",White,386,3,3,0,0.8,2,1,0,0,0
2020-01-08,S,21,65367,6024376,Marin,"Larkspur-Corte Madera","Neil Cummins Elementary","No ",White,420,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,65367,1,Marin,"Larkspur-Corte Madera","Nonpublic, Nonsectarian Schools","No ",White,0,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,65375,6024392,Marin,"Lincoln Elementary","Lincoln Union Elementary","No ",White,0,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,10215,113183,Marin,"Marin County Office of Education","Marin County Juvenile Court","No ",White,0,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,10215,6069504,Marin,"Marin County Office of Education","Marin County Special Education","No ",White,97,3,3,0,3.1,3,0,0,0,0
2020-01-08,S,21,10215,2130037,Marin,"Marin County Office of Education","Marin's Community","No ",White,14,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,10215,1,Marin,"Marin County Office of Education","Nonpublic, Nonsectarian Schools","No ",White,0,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,10215,2130102,Marin,"Marin County Office of Education","Phoenix Academy",Yes,White,0,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,65391,6024418,Marin,"Mill Valley Elementary","Edna Maguire Elementary","No ",White,366,3,2,2,0.5,0,0,0,0,3
2020-01-08,S,21,65391,6085187,Marin,"Mill Valley Elementary","Mill Valley Middle","No ",White,720,2,2,1,0.3,0,0,0,1,1
2020-01-08,S,21,65391,1,Marin,"Mill Valley Elementary","Nonpublic, Nonsectarian Schools","No ",White,0,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,65391,6024442,Marin,"Mill Valley Elementary","Old Mill Elementary","No ",White,228,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,65391,6024459,Marin,"Mill Valley Elementary","Park Elementary","No ",White,219,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,65391,6024467,Marin,"Mill Valley Elementary","Strawberry Point Elementary","No ",White,187,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,65391,6024475,Marin,"Mill Valley Elementary","Tamalpais Valley Elementary","No ",White,337,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,65318,6024160,Marin,"Miller Creek Elementary","Lucas Valley Elementary","No ",White,244,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,65318,6024194,Marin,"Miller Creek Elementary","Mary E. Silveira Elementary","No ",White,236,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,65318,6024202,Marin,"Miller Creek Elementary","Miller Creek Middle","No ",White,417,5,4,0,1,0,1,0,4,0
2020-01-08,S,21,65318,1,Marin,"Miller Creek Elementary","Nonpublic, Nonsectarian Schools","No ",White,0,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,65318,6024244,Marin,"Miller Creek Elementary","Vallecito Elementary","No ",White,257,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,65409,6024483,Marin,Nicasio,Nicasio,"No ",White,13,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,65417,6024491,Marin,"Novato Unified","Hamilton Meadow Park","No ",White,101,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,65417,6024509,Marin,"Novato Unified","Loma Verde Elementary","No ",White,158,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,65417,6024517,Marin,"Novato Unified","Lu Sutton Elementary","No ",White,93,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,65417,6024525,Marin,"Novato Unified","Lynwood Elementary","No ",White,46,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,65417,2132264,Marin,"Novato Unified","Marin Oaks High","No ",White,18,1,1,0,5.6,0,0,0,1,0
2020-01-08,S,21,65417,1,Marin,"Novato Unified","Nonpublic, Nonsectarian Schools","No ",White,21,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,65417,2130045,Marin,"Novato Unified","Nova Education Center","No ",White,48,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,65417,6113229,Marin,"Novato Unified","Novato Charter",Yes,White,194,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,65417,2132272,Marin,"Novato Unified","Novato High","No ",White,622,1,1,0,0.2,0,1,0,0,0
2020-01-08,S,21,65417,6024558,Marin,"Novato Unified","Olive Elementary","No ",White,165,0,0,0,0,0,0,0,0,0
