AcademicYear,AggregateLevel,CountyCode,DistrictCode,SchoolCode,CountyName,DistrictName,SchoolName,CharterYN,ReportingCategory,CumulativeEnrollment,TotalSuspensions,TotalSusStudents,TotalDefiance,SuspensionRate,SuspensionViolent_Injury,NonInjury_Violent_Suspension,Weapon_possession_suspension,Drug_Suspensino_Defiance,Other_Suspension_Reason
2021-01-08,S,21,,,Marin,"Novato Unified","Sinaloa Middle","No ","Socioeconomically Disadvantaged",256,45,18,0,7,0,37,1,6,0
2021-01-08,S,21,,,Marin,"Reed Union Elementary","Bel Aire Elementary","No ","Socioeconomically Disadvantaged",20,0,0,0,0,0,0,0,0,0
2021-01-08,S,21,,,Marin,"Reed Union Elementary","Del Mar Middle","No ","Socioeconomically Disadvantaged",23,1,1,0,4.3,0,1,0,0,0
2021-01-08,S,21,,,Marin,"Reed Union Elementary","Reed Elementary","No ","Socioeconomically Disadvantaged",13,0,0,0,0,0,0,0,0,0
2021-01-08,S,21,,,Marin,"Ross Valley Elementary","Brookside Elementary","No ","Socioeconomically Disadvantaged",26,1,1,0,3.8,1,0,0,0,0
2021-01-08,S,21,,,Marin,"Ross Valley Elementary","Hidden Valley Elementary","No ","Socioeconomically Disadvantaged",20,0,0,0,0,0,0,0,0,0
2021-01-08,S,21,,,Marin,"Ross Valley Elementary","Manor Elementary","No ","Socioeconomically Disadvantaged",52,8,3,0,5.8,0,3,0,2,0
2021-01-08,S,21,,,Marin,"Ross Valley Elementary","Wade Thomas Elementary","No ","Socioeconomically Disadvantaged",40,0,0,0,0,0,0,0,0,0
2021-01-08,S,21,,,Marin,"Ross Valley Elementary","White Hill Middle","No ","Socioeconomically Disadvantaged",96,4,4,0,4.2,1,1,0,2,0
2021-01-08,S,21,,,Marin,"San Rafael City Elementary","Bahia Vista Elementary","No ","Socioeconomically Disadvantaged",590,6,6,0,1,0,4,2,0,0
2021-01-08,S,21,,,Marin,"San Rafael City Elementary","Coleman Elementary","No ","Socioeconomically Disadvantaged",229,2,1,0,0.4,0,1,0,0,0
2021-01-08,S,21,,,Marin,"San Rafael City Elementary","Glenwood Elementary","No ","Socioeconomically Disadvantaged",66,6,6,0,9.1,1,5,0,0,0
2021-01-08,S,21,,,Marin,"San Rafael City Elementary","James B. Davidson Middle","No ","Socioeconomically Disadvantaged",797,30,24,0,3,3,24,1,2,0
2021-01-08,S,21,,,Marin,"San Rafael City Elementary","Laurel Dell Elementary","No ","Socioeconomically Disadvantaged",256,1,1,0,0.4,0,0,0,1,0
2021-01-08,S,21,,,Marin,"San Rafael City Elementary","San Pedro Elementary","No ","Socioeconomically Disadvantaged",521,18,12,4,2.3,1,10,0,0,4
2021-01-08,S,21,,,Marin,"San Rafael City Elementary","Sun Valley Elementary","No ","Socioeconomically Disadvantaged",122,1,1,0,0.8,0,0,1,0,0
2021-01-08,S,21,,,Marin,"San Rafael City Elementary","Venetia Valley K-8","No ","Socioeconomically Disadvantaged",571,11,10,0,1.8,2,9,0,0,0
2021-01-08,S,21,,,Marin,"San Rafael City High","Madrone High Continuation","No ","Socioeconomically Disadvantaged",155,27,20,0,12.9,4,9,1,13,0
2021-01-08,S,21,,,Marin,"San Rafael City High","San Rafael High","No ","Socioeconomically Disadvantaged",905,90,67,7,7.4,18,40,4,20,7
2021-01-08,S,21,,,Marin,"San Rafael City High","Terra Linda High","No ","Socioeconomically Disadvantaged",614,54,47,7,7.7,16,17,1,12,7
2021-01-08,S,21,,,Marin,"Sausalito Marin City","Bayside Martin Luther King Jr. Academy","No ","Socioeconomically Disadvantaged",251,12,11,1,4.4,6,3,1,1,1
2021-01-08,S,21,,,Marin,"Shoreline Unified","Bodega Bay Elementary","No ","Socioeconomically Disadvantaged",24,0,0,0,0,0,0,0,0,0
2021-01-08,S,21,,,Marin,"Shoreline Unified","Inverness Elementary","No ","Socioeconomically Disadvantaged",20,0,0,0,0,0,0,0,0,0
2021-01-08,S,21,,,Marin,"Shoreline Unified","Tomales Elementary","No ","Socioeconomically Disadvantaged",99,2,2,0,2,2,0,0,0,0
2021-01-08,S,21,,,Marin,"Shoreline Unified","Tomales High","No ","Socioeconomically Disadvantaged",101,8,7,0,6.9,0,6,0,1,0
2021-01-08,S,21,,,Marin,"Shoreline Unified","West Marin Elementary","No ","Socioeconomically Disadvantaged",75,4,4,1,5.3,0,3,0,0,1
2021-01-08,S,21,,,Marin,"Tamalpais Union High","Archie Williams High","No ","Socioeconomically Disadvantaged",169,3,2,0,1.2,1,2,0,0,0
2021-01-08,S,21,,,Marin,"Tamalpais Union High","Redwood High","No ","Socioeconomically Disadvantaged",188,9,5,1,2.7,4,3,0,0,2
2021-01-08,S,21,,,Marin,"Tamalpais Union High","San Andreas High (Continuation)","No ","Socioeconomically Disadvantaged",44,2,2,0,4.5,2,0,0,0,0
2021-01-08,S,21,,,Marin,"Tamalpais Union High","Tamalpais High","No ","Socioeconomically Disadvantaged",201,1,1,1,0.5,0,0,0,0,1
2021-01-08,S,21,,,Marin,"Tamalpais Union High","Tamiscal High (Alternative)","No ","Socioeconomically Disadvantaged",11,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,65300,6024137,Marin,"Bolinas-Stinson Union","Bolinas-Stinson Elementary","No ","Socioeconomically Disadvantaged",35,2,1,0,2.9,0,2,0,0,0
2020-01-08,S,21,65334,6068308,Marin,"Kentfield Elementary","Adaline E. Kent Middle","No ","Socioeconomically Disadvantaged",68,2,2,0,2.9,0,2,0,0,0
2020-01-08,S,21,65334,6024319,Marin,"Kentfield Elementary","Anthony G. Bacich Elementary","No ","Socioeconomically Disadvantaged",90,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,65342,6024327,Marin,"Laguna Joint Elementary","Laguna Elementary","No ","Socioeconomically Disadvantaged",12,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,65359,6024335,Marin,"Lagunitas Elementary","Lagunitas Elementary","No ","Socioeconomically Disadvantaged",35,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,65359,6024343,Marin,"Lagunitas Elementary","San Geronimo Valley Elementary","No ","Socioeconomically Disadvantaged",19,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,65367,129148,Marin,"Larkspur-Corte Madera",Cove,"No ","Socioeconomically Disadvantaged",36,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,65367,6024350,Marin,"Larkspur-Corte Madera","Hall Middle","No ","Socioeconomically Disadvantaged",60,1,1,0,1.7,0,1,0,0,0
2020-01-08,S,21,65367,6024376,Marin,"Larkspur-Corte Madera","Neil Cummins Elementary","No ","Socioeconomically Disadvantaged",52,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,10215,113183,Marin,"Marin County Office of Education","Marin County Juvenile Court","No ","Socioeconomically Disadvantaged",45,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,10215,6069504,Marin,"Marin County Office of Education","Marin County Special Education","No ","Socioeconomically Disadvantaged",67,8,4,0,6,6,0,1,0,0
2020-01-08,S,21,10215,2130037,Marin,"Marin County Office of Education","Marin's Community","No ","Socioeconomically Disadvantaged",74,1,1,0,1.4,0,1,0,0,0
2020-01-08,S,21,10215,1,Marin,"Marin County Office of Education","Nonpublic, Nonsectarian Schools","No ","Socioeconomically Disadvantaged",30,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,10215,2130102,Marin,"Marin County Office of Education","Phoenix Academy",Yes,"Socioeconomically Disadvantaged",27,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,65391,6024418,Marin,"Mill Valley Elementary","Edna Maguire Elementary","No ","Socioeconomically Disadvantaged",33,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,65391,6085187,Marin,"Mill Valley Elementary","Mill Valley Middle","No ","Socioeconomically Disadvantaged",65,2,2,1,3.1,0,0,1,0,1
2020-01-08,S,21,65391,1,Marin,"Mill Valley Elementary","Nonpublic, Nonsectarian Schools","No ","Socioeconomically Disadvantaged",0,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,65391,6024442,Marin,"Mill Valley Elementary","Old Mill Elementary","No ","Socioeconomically Disadvantaged",0,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,65391,6024459,Marin,"Mill Valley Elementary","Park Elementary","No ","Socioeconomically Disadvantaged",16,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,65391,6024467,Marin,"Mill Valley Elementary","Strawberry Point Elementary","No ","Socioeconomically Disadvantaged",21,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,65391,6024475,Marin,"Mill Valley Elementary","Tamalpais Valley Elementary","No ","Socioeconomically Disadvantaged",29,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,65318,6024160,Marin,"Miller Creek Elementary","Lucas Valley Elementary","No ","Socioeconomically Disadvantaged",23,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,65318,6024194,Marin,"Miller Creek Elementary","Mary E. Silveira Elementary","No ","Socioeconomically Disadvantaged",122,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,65318,6024202,Marin,"Miller Creek Elementary","Miller Creek Middle","No ","Socioeconomically Disadvantaged",122,7,6,0,4.9,0,4,0,3,0
2020-01-08,S,21,65318,1,Marin,"Miller Creek Elementary","Nonpublic, Nonsectarian Schools","No ","Socioeconomically Disadvantaged",0,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,65318,6024244,Marin,"Miller Creek Elementary","Vallecito Elementary","No ","Socioeconomically Disadvantaged",64,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,65409,6024483,Marin,Nicasio,Nicasio,"No ","Socioeconomically Disadvantaged",15,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,65417,6024491,Marin,"Novato Unified","Hamilton Meadow Park","No ","Socioeconomically Disadvantaged",438,2,2,1,0.5,0,1,0,0,1
2020-01-08,S,21,65417,6024509,Marin,"Novato Unified","Loma Verde Elementary","No ","Socioeconomically Disadvantaged",208,1,1,0,0.5,0,1,0,0,0
2020-01-08,S,21,65417,6024517,Marin,"Novato Unified","Lu Sutton Elementary","No ","Socioeconomically Disadvantaged",218,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,65417,6024525,Marin,"Novato Unified","Lynwood Elementary","No ","Socioeconomically Disadvantaged",202,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,65417,2132264,Marin,"Novato Unified","Marin Oaks High","No ","Socioeconomically Disadvantaged",77,4,3,1,3.9,0,1,0,2,1
2020-01-08,S,21,65417,1,Marin,"Novato Unified","Nonpublic, Nonsectarian Schools","No ","Socioeconomically Disadvantaged",0,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,65417,2130045,Marin,"Novato Unified","Nova Education Center","No ","Socioeconomically Disadvantaged",29,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,65417,6113229,Marin,"Novato Unified","Novato Charter",Yes,"Socioeconomically Disadvantaged",36,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,65417,2132272,Marin,"Novato Unified","Novato High","No ","Socioeconomically Disadvantaged",612,1,1,0,0.2,1,0,0,0,0
2020-01-08,S,21,65417,6024558,Marin,"Novato Unified","Olive Elementary","No ","Socioeconomically Disadvantaged",164,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,65417,6024574,Marin,"Novato Unified","Pleasant Valley Elementary","No ","Socioeconomically Disadvantaged",51,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,65417,6024582,Marin,"Novato Unified","Rancho Elementary","No ","Socioeconomically Disadvantaged",128,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,65417,124081,Marin,"Novato Unified","San Jose Intermediate","No ","Socioeconomically Disadvantaged",336,1,1,0,0.3,0,0,1,0,0
2020-01-08,S,21,65417,2133056,Marin,"Novato Unified","San Marin High","No ","Socioeconomically Disadvantaged",362,2,2,0,0.6,1,1,0,0,0
2020-01-08,S,21,65417,6024590,Marin,"Novato Unified","San Ramon Elementary","No ","Socioeconomically Disadvantaged",96,1,1,0,1,1,0,0,0,0
2020-01-08,S,21,65417,6058614,Marin,"Novato Unified","Sinaloa Middle","No ","Socioeconomically Disadvantaged",287,8,6,0,2.1,0,5,0,3,0
2020-01-08,S,21,65425,6024616,Marin,"Reed Union Elementary","Bel Aire Elementary","No ","Socioeconomically Disadvantaged",19,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,65425,6024632,Marin,"Reed Union Elementary","Del Mar Middle","No ","Socioeconomically Disadvantaged",28,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,65425,6024657,Marin,"Reed Union Elementary","Reed Elementary","No ","Socioeconomically Disadvantaged",18,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,65433,6024673,Marin,"Ross Elementary","Ross Elementary","No ","Socioeconomically Disadvantaged",0,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,75002,6024681,Marin,"Ross Valley Elementary","Brookside Elementary","No ","Socioeconomically Disadvantaged",22,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,75002,124578,Marin,"Ross Valley Elementary","Hidden Valley Elementary","No ","Socioeconomically Disadvantaged",22,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,75002,6024277,Marin,"Ross Valley Elementary","Manor Elementary","No ","Socioeconomically Disadvantaged",48,0,0,0,0,0,0,0,0,0
2020-01-08,S,21,75002,1,Marin,"Ross Valley Elementary","Nonpublic, Nonsectarian Schools","No ","Socioeconomically Disadvantaged",0,0,0,0,0,0,0,0,0,0
